match_id,match_date,competition,stage,home_team,away_team,team,player_id,player_name,position,side,shirt_number,formation_place,accuratePass,gameStarted,goalKicks,goalsConceded,lostCorners,minsPlayed,totalClearance,totalPass,formationPlace,fouls,shotOffTarget,totalScoringAtt,totalTackle,totalThrows,wonTackle,wasFouled,totalSubOff,yellowCard,cornerTaken,goals,ontargetScoringAtt,totalOffside,wonCorners,blockedScoringAtt,goalAssist,totalSubOn,saves,cleanSheet,redCard
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,dj2luqi4ropj82dyiqfe5xwq1,J. White,Goalkeeper,Centre,31,1,29,1,9,1,1,90,3,39,1,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,4tvgcktwprmzs756xkj0qr0no,M. Forbes,Defender,Left/Centre,24,4,32,1,,1,1,90,3,45,4,1,1,1,2,6,1,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,bz4ic81047au6rl9upkfsnyfo,J. Laing,Defender,Centre,6,5,37,1,,1,3,90,2,49,5,1,1,1,3,1,3,1,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,124xtdpyye8q0l3m31histnxm,Z. Deira,Defender,Centre/Right,3,6,24,1,,1,,65,4,29,6,1,,,,,,,1,1,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,dkkv4g3lwtejqoazanse0zjmc,C. Ainsworth,Midfielder,Left,11,3,27,1,,1,2,90,1,45,3,1,,1,,6,,1,,,1,1,1,1,1,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,5oik8scypit8d99o9kgecpn9w,S. Watson,Midfielder,Left/Centre,4,8,23,1,,1,,90,2,31,8,,1,2,1,6,,1,,,,,,,,1,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,7mhox7ebowqbmbowmcu0olx0q,D. Allen,Midfielder,Centre/Right,13,7,20,1,,1,1,90,1,31,7,1,,,4,,2,,,,,,,,,,1,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,1gg3m6bdh2selr8ndf3s5gidw,J. McLeary,Midfielder,Right,27,2,18,1,,1,1,90,4,25,2,,,,,6,,2,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,61ybxaacy505gx6mp5luy0kmi,J. Rigters,Striker,Left/Centre,10,11,20,1,,1,,90,,30,11,2,2,2,3,2,3,1,,1,1,,,,1,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,6ahwcd5nabjpypluy0sp0xq1g,D. Massicot,Striker,Centre,7,9,16,1,,1,,88,,21,9,,3,4,,,,2,1,,,1,1,1,1,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,2diwf88ji08brdp1mkkqtorh0,D. McKenzie,Striker,Centre/Right,12,10,11,1,,1,,65,1,20,10,,2,3,,5,,1,1,,2,,1,,1,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,85htkw4l7u0gomwp33oc9mpzo,R. Antomoi,Substitute,,21,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,9vwqsm6xargzzvtnxh628uo7o,J. Gallimore,Substitute,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,a2neaouy9ii2cg7oi9m3bs8ru,C. James,Substitute,,19,,,,,,,2,,2,0,,,,,,,1,,,,,,1,,,,1,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,9py5kadlbjllnk306xobfvnys,A. Reid,Substitute,,8,,10,,,,,25,,15,0,1,1,3,3,,1,1,,,,,,,,2,1,1,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,bfx1goxla4vuj0r9vkzo6zqc4,K. Reid,Substitute,,16,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,c62hmju9q0mwqhpgsi2or5btg,S. Stein,Substitute,,33,,6,,,,,25,,6,0,,,1,,,,,,,,,1,,,,,1,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,252ht8l4n2vmusbr30etmwzkk,D. Talbert,Substitute,,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,6dg3tt5ji9fo2i9kcaoyeiivo,R. Thomas,Substitute,,17,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,471ii23e0s6dyawda1yzmigic,K. Thompson,Substitute,,23,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,agdn4p1mokraf204b5xhy32ms,G. Tomlinson,Substitute,,50,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Cavalier,7jh0w1u6tz8if336l3uuwqexg,L. Watson,Substitute,,22,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,c5qi5cy84czzlexmdcysi61ux,C. Biggette,Goalkeeper,Centre,22,1,22,1,14,2,,90,1,30,1,,,,,,,,,,,,,,,,,,2,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,akl7hh6enqya75c3umeoo6xas,J. Araujo-Wilson,Defender,Left,4,3,23,1,,1,,58,4,27,3,1,,,,3,,,1,,6,,,,1,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,7j2nikkbbz5b506j07wfmnget,C. Gonzales,Defender,Left/Centre,17,6,31,1,,2,2,90,9,38,6,1,,,1,,1,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,5asx9pvxtu0o4byij9kv83cic,R. Francois,Defender,Centre/Right,25,5,23,1,,2,1,90,9,34,5,1,,1,1,,1,,,1,,,,,2,1,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,1fryif8pzn1rd9c4rua4vdcrt,I. García,Defender,Right,2,2,31,1,,2,,90,2,41,2,,,1,1,12,1,1,,,,,,,1,1,1,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,7es2qglg6om38fvi8hhvltroq,R. Coryat,Defensive Midfielder,Left/Centre,13,4,15,1,,1,,58,,23,4,1,1,1,2,,1,1,1,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,2un2xqr20t1nhci2jfk66s73d,C. Keller,Defensive Midfielder,Centre/Right,37,8,28,1,,1,1,73,,38,8,1,1,1,2,,,,1,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,e84jqgpykkefdrxq7r1rrm13o,K. Thomas,Attacking Midfielder,Left,11,11,12,1,,2,,90,,21,11,,,2,4,,3,,,,,1,1,,2,1,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,7kcezh1c08cnm02b13y5y20gl,K. Molino,Attacking Midfielder,Centre,10,10,32,1,,2,,90,,38,10,,1,2,1,,,3,,1,3,,,,1,1,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,8cx8sx1owbe45ks0p23qh0x61,K. St Hillaire,Attacking Midfielder,Right,77,7,10,1,,1,,58,,11,7,1,,,,,,,1,,,,,,2,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,n1g2xwebfodsr96jclmvf9qs,I. Leacock,Striker,Centre,12,9,12,1,,1,,65,,18,9,,1,1,,,,1,1,,,,,1,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,f11g45ggbyb6byatntlbtnrx0,C. Bailey,Substitute,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,33ym8s4p1pr2yednzer7z482x,S. Bertrand,Substitute,,15,,2,,,1,,25,2,3,0,,2,2,,,,,,,,,,,,,,1,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,c80fw1nrnzsqc8aqkm13pvey2,J. Cooper,Substitute,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,25qh119aybpz97j7wvh9xy7s9,J. Felix,Substitute,,7,,5,,,1,,32,,7,0,2,,,1,2,1,,,,,,,,,,,1,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,24a2k1eq8actrhhv7avvdemz9,K. Goddard,Substitute,,6,,7,,,1,,17,,13,0,,,,,,,,,,,,,,,,,1,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,93n95ob4hxnw1vo7o0ow9csus,S. Hamilton,Substitute,,19,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,2m6tlqmxe9nlq9enntx9an1n8,S. Noel,Substitute,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,1t8spvrmfb1t43gv2ijjr110q,D. Ollivierra,Substitute,,70,,5,,,1,,32,,6,0,2,,,,,,2,,,,,,,,,,1,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,35r9p11v6zgsly9kytci0xroq,J. Sadoo,Substitute,,21,,10,,,1,,32,1,12,0,1,,,,1,,,,,,,,,,,,1,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Defence Force,26d37faltf4zz4ue71lspabmy,J. St Hillaire,Substitute,,80,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,c5qi5cy84czzlexmdcysi61ux,C. Biggette,Goalkeeper,Centre,22,1,23,1,7,5,1,90,1,27,1,,,,,,,,,,,,,,,,,,4,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,akl7hh6enqya75c3umeoo6xas,J. Araujo-Wilson,Defender,Left,4,3,21,1,1,3,,71,,25,3,,,,2,4,1,,1,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,7j2nikkbbz5b506j07wfmnget,C. Gonzales,Defender,Left/Centre,17,6,61,1,,5,,90,4,71,6,1,,,,,,2,,1,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,3z982g6djrv6piwca4gm91ln9,S. Bateau,Defender,Centre/Right,8,5,24,1,,3,2,76,8,27,5,2,,,1,,1,,1,1,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,f11g45ggbyb6byatntlbtnrx0,C. Bailey,Defender,Right,28,2,33,1,,5,,90,3,45,2,1,,,2,5,2,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,24a2k1eq8actrhhv7avvdemz9,K. Goddard,Defensive Midfielder,Left/Centre,6,4,31,1,,3,,71,,34,4,2,,,,,,1,1,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,2un2xqr20t1nhci2jfk66s73d,C. Keller,Defensive Midfielder,Centre/Right,37,8,26,1,,3,,61,,29,8,1,,,2,,2,1,1,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,5jlxcjvtt4ezrb4x4mtpv11t6,T. Bailey,Attacking Midfielder,Left,45,11,14,1,,3,,61,,16,11,1,,,2,,1,1,1,1,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,7kcezh1c08cnm02b13y5y20gl,K. Molino,Attacking Midfielder,Centre,10,10,53,1,,5,,90,,69,10,,1,2,2,2,1,4,,,1,,1,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,e84jqgpykkefdrxq7r1rrm13o,K. Thomas,Attacking Midfielder,Right,11,7,13,1,,5,,90,,16,7,2,2,5,1,4,,1,,,,1,2,1,,1,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,33ym8s4p1pr2yednzer7z482x,S. Bertrand,Striker,Centre,15,9,17,1,,5,,90,,22,9,1,1,2,1,1,1,1,,1,,,,1,,1,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,c80fw1nrnzsqc8aqkm13pvey2,J. Cooper,Substitute,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,7es2qglg6om38fvi8hhvltroq,R. Coryat,Substitute,,13,,15,,,2,,29,,24,0,,,1,1,,1,1,,,,,,,,1,,1,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,25qh119aybpz97j7wvh9xy7s9,J. Felix,Substitute,,7,,9,,,2,1,19,1,13,0,1,,,,2,,,,,,,,,,,,1,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,5asx9pvxtu0o4byij9kv83cic,R. Francois,Substitute,,25,,10,,,2,,14,,10,0,,,1,,,,,,,,,,,1,1,,1,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,3id1gxybf1bxd6qkdhzgs7eqy,A. George,Substitute,,20,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,n1g2xwebfodsr96jclmvf9qs,I. Leacock,Substitute,,12,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,2m6tlqmxe9nlq9enntx9an1n8,S. Noel,Substitute,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,945ckzgkmh6iokp6d7rpwy5lh,D. Quintero,Substitute,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,35r9p11v6zgsly9kytci0xroq,J. Sadoo,Substitute,,21,,20,,,2,,19,,21,0,1,,,,,,,,1,,,,,,,,1,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,5nqdfyqynck5i7pgdgc5rqgpg,E. Seechan,Substitute,,18,,6,,,2,,29,,6,0,,,,,,,1,,,,,,,,,,1,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,26d37faltf4zz4ue71lspabmy,J. St Hillaire,Substitute,,80,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Defence Force,8ai99ucxjtl4gu5mejpjo4hlg,C. Trestrail,Substitute,,23,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,4itogi9qw43hz23xi4hfyu82y,T. Chambers,Goalkeeper,Centre,1,1,10,1,7,1,,90,1,14,1,,,,,,,,,,,,,,,,,,2,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,854wvptw9qrm30peuykvmv2wa,K. Bailey,Defender,Left,12,3,15,1,,1,,90,,19,3,,1,3,2,9,1,1,,,1,1,1,,2,1,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,1m2glt59umfhzrf2kgdhppnmx,J. Topey,Defender,Left/Centre,42,6,26,1,2,1,,90,4,34,6,1,,,1,,1,,,,,,,,,,1,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,4yk4fvry4w7njc599h5qog3kk,F. Cummings,Defender,Centre/Right,4,5,26,1,1,1,,90,3,37,5,,,,3,,2,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,5mkfw3587qj2kd57yk619tcoa,D. Phillips,Defender,Right,31,2,26,1,,1,,90,1,42,2,3,1,1,5,10,2,4,,,1,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,4pcwwhx1q9z84bvlnl7rml05w,C. Thomas,Defensive Midfielder,Centre,26,4,27,1,,1,,90,2,31,4,1,1,1,1,,,1,,,,,,,,,1,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,19ycnmneiucdrc1fd9zwrf4rt,D. Green,Midfielder,Left,9,11,9,1,,,,62,,11,11,,,1,,,,2,1,,,,1,,,,1,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,6vsmcwxvz6hvbex8cxi6um1as,R. Edwards,Midfielder,Left/Centre,25,10,7,1,,,,75,,9,10,2,2,5,2,,,1,1,,,2,3,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,61esp7ett8p66f2agq9nuryp6,J. Anglin,Midfielder,Centre/Right,17,8,25,1,,,,83,,27,8,2,1,2,2,,2,,1,,,,,,,1,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,549bk4ar8s05kzy78wi86one2,A. Marshsall,Midfielder,Right,11,7,22,1,,,,75,1,28,7,,,,1,,1,,1,,1,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,edtj63dyxok9m949znhjh75sk,W. Brown,Striker,Centre,19,9,9,1,,,,75,,15,9,1,3,4,3,,1,2,1,,,1,1,1,2,,1,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,7xbxhzaxnm9wwi8i0ww5nw67e,S. Bradford,Substitute,,38,,2,,,1,1,15,,5,0,2,,2,,,,1,,,,1,2,,,,,1,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,3mgieimb1sjgggk06uzpomfx0,E. Dennis,Substitute,,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,7hb4gk3zcnu3r13umxb7vqhhw,J. Douglas,Substitute,,22,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,c9yxsfgo7rqc2ztttx9dwk9gp,S. Dyer,Substitute,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,cu94mp8nllo13dw4nr92x4zbp,K. Foster,Substitute,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,5nz5i26odqajveymm7s84ybfu,G. Irving,Substitute,,2,,5,,,1,,28,,6,0,,,1,,2,,,,,,,1,,,,,1,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,acp1dlhdhxwyupmqcy4wnfj84,O. Jumpp,Substitute,,21,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,2py7ki0xiqxg8aovuuwh3bxn8,C. Nugent,Substitute,,28,,2,,,1,,7,,2,0,,,,,,,,,,,,,,,,,1,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,11fnw0grmhiwnqc6xg7xjlasp,T. Shaw,Substitute,,18,,7,,,1,,15,2,9,0,1,,,1,,,,,,,,,,,,,1,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,aci1ycl0srtdtrkrn8wsv0d0p,C. Walsh,Substitute,,8,,5,,,1,,15,,8,0,1,,,,,,,,1,,,,,,,1,1,,,
2i77risukcjigh8dhwe8pgxec,2025-10-22,Concacaf Caribbean Cup,Semi-finals,Defence Force,Mount Pleasant Academy,Mount Pleasant Academy,cluixmvrd84ojtts5pvhl9444,A. Éxilus,Substitute,,77,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
kkpcsp0zgbc59wn18l5l9wk4,2025-09-24,Concacaf Caribbean Cup,Group Stage,Universidad O&M,Moca,Universidad O&M,8hhu263352shtehz7f154k07o,Iraitz Gelbentzu,Goalkeeper,Centre,13,1,16,1,2,2,2,90,1,28,1,,,,,,,,,,,,,,,,,,5,,
kkpcsp0zgbc59wn18l5l9wk4,2025-09-24,Concacaf Caribbean Cup,Group Stage,Universidad O&M,Moca,Universidad O&M,apfxun2n3jwqixgtu08aph250,R. de la Rosa,Defender,Left,17,3,19,1,,2,1,72,1,33,3,1,,1,3,5,1,1,1,,,,1,,1,,,,,,
kkpcsp0zgbc59wn18l5l9wk4,2025-09-24,Concacaf Caribbean Cup,Group Stage,Universidad O&M,Moca,Universidad O&M,40o9cznmf7makzfj3fv532iqy,J. Matos,Defender,Left/Centre,26,6,29,1,2,2,1,81,1,35,6,1,,,3,,1,1,1,,,,,,,,,,,,
kkpcsp0zgbc59wn18l5l9wk4,2025-09-24,Concacaf Caribbean Cup,Group Stage,Universidad O&M,Moca,Universidad O&M,5fpklkqfnyb1rl7u29t2o8wes,Julen Olasagasti,Defender,Centre/Right,3,5,41,1,,2,,90,4,48,5,1,,,2,,2,,,,,,,,1,,,,,,
